type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,step,category,gender,age,ProductCD,card4,card6,DeviceType,TransactionAmt,C1,C2,C13,C14,D1,D2,D4,D10,D15,dist1
,,,,,,,,,,C,visa,credit,desktop,212.739,1.0,3.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,10.0
,,,,,,,,,,W,visa,credit,missing,994.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
,,,,,,,,,,C,mastercard,credit,mobile,81.6053147574303,6.0,2.0,1.0,1.0,0.0,16.0,0.0,0.0,0.0,10.0
,,,,,,,,,,W,visa,debit,missing,458.1953489129651,2.0,1.0,10.0,3.0,197.0,16.0,434.0506273358851,638.0,402.3364477681967,10.0
,,,,,,,,,,W,visa,credit,missing,719.0,4.0,3.0,7.0,2.0,2.0,16.0,1.0,50.0,0.0,10.0
,,,,,,,,,,W,visa,debit,missing,73.95,1.0,1.0,3.0,1.0,242.0,211.0,3.0,452.5556163885012,303.0,1.0
,,,,,,,,,,W,visa,debit,missing,77.0,1.0,1.0,0.0,0.0,1.0,501.0,0.0,0.0,0.0,1.0
,207.89376193024447,,,,,51.0,es_hotelservices,F,2.0,,,,,,,,,,,,,,,
CASH_IN,350992.8302600876,151205.62777058347,1275189.0033510996,1918225.7157169243,5664997.04979226,48.0,,,,,,,,,,,,,,,,,,
PAYMENT,62472.27190958236,1568270.9102645223,3998902.218583207,942068.3495702922,410157.0877513438,12.90997019788825,,,,,,,,,,,,,,,,,,
,354.874691213457,,,,,55.32230247806673,es_home,F,3.0,,,,,,,,,,,,,,,
,1014.5058205998184,,,,,118.0,es_health,F,2.0,,,,,,,,,,,,,,,
,450.52260028063495,,,,,30.0,es_sportsandtoys,F,2.0,,,,,,,,,,,,,,,
,,,,,,,,,,W,visa,debit,missing,44.0,5.0,6.0,74.25936774035381,5.0,469.5263374284659,16.0,69.0,298.0,173.36081987330408,10.0
,,,,,,,,,,W,discover,credit,missing,480.0,1.0,1.0,1.0,1.0,0.0,6.44112534714526,0.0,1.0,0.0,0.0
,404.8134784946964,,,,,130.0,es_hotelservices,F,5.0,,,,,,,,,,,,,,,
,351.39070169403107,,,,,173.0,es_sportsandtoys,F,3.0,,,,,,,,,,,,,,,
,,,,,,,,,,H,visa,credit,mobile,25.778762759089275,3.0,1.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,10.0
,,,,,,,,,,C,visa,debit,desktop,26.103233757549404,1.0,2.0,1.0,1.0,3.0,16.0,1.0,0.0,167.911667395235,10.0
,253.99589605880973,,,,,50.46597098595254,es_wellnessandbeauty,F,4.0,,,,,,,,,,,,,,,
,526.8739393959282,,,,,11.740062488662574,es_sportsandtoys,M,4.0,,,,,,,,,,,,,,,
,260.0372167260982,,,,,114.0,es_sportsandtoys,M,1.1547231894943266,,,,,,,,,,,,,,,
,273.38907924002024,,,,,26.0,es_leisure,M,3.0,,,,,,,,,,,,,,,
,,,,,,,,,,W,visa,debit,missing,92.0,1.0,2.0,1.0,1.0,0.0,7.0,220.0,47.0,1.0,10.0
,26.47687834305831,,,,,137.21453683288087,es_health,F,4.0,,,,,,,,,,,,,,,
CASH_OUT,291493.8897819193,428846.71791386,1188754.5577870326,1705915.8782552131,2376282.155969909,307.0,,,,,,,,,,,,,,,,,,
,51.49412520699531,,,,,52.0,es_sportsandtoys,F,2.0,,,,,,,,,,,,,,,
,183.3952458439379,,,,,17.928406454845046,es_health,F,3.0,,,,,,,,,,,,,,,
,,,,,,,,,,C,mastercard,credit,mobile,44.227,5.0,3.0,12.0,21.0,3.0,16.0,72.22597998519575,0.0,0.0,10.0
,,,,,,,,,,C,mastercard,credit,desktop,55.290996775709154,3.0,2.0,0.0,0.0,0.0,16.0,9.348701368634238,0.0,0.0,10.0
,351.577650350231,,,,,10.352443445579132,es_hyper,M,4.0,,,,,,,,,,,,,,,
,4309.539444088907,,,,,146.06653562178963,es_travel,F,3.0,,,,,,,,,,,,,,,
,20.98895382544624,,,,,113.0,es_fashion,F,4.0,,,,,,,,,,,,,,,
,68.86259719631715,,,,,39.58974830950468,es_barsandrestaurants,F,1.0,,,,,,,,,,,,,,,
,597.336313284847,,,,,101.46887847732135,es_wellnessandbeauty,M,3.0,,,,,,,,,,,,,,,
,364.9731119369203,,,,,148.0165760227295,es_health,F,1.0,,,,,,,,,,,,,,,
,,,,,,,,,,W,mastercard,debit,missing,15.0,1.0,1.0,5.0,2.0,0.0,2.0,23.0,0.0,35.0,3.0
,179.99533986229557,,,,,35.0,es_sportsandtoys,M,1.0,,,,,,,,,,,,,,,
,329.48347996283354,,,,,65.0,es_sportsandtoys,F,3.0,,,,,,,,,,,,,,,
,,,,,,,,,,C,visa,credit,mobile,87.548,3.0,5.0,1.0,2.0,18.0,16.0,0.0,0.0,1.0,10.0
,644.4541535078474,,,,,36.0,es_health,F,2.0,,,,,,,,,,,,,,,
,,,,,,,,,,C,visa,credit,mobile,70.691,45.799327065881016,54.65494901363081,1.0,2.0,0.0,16.0,14.0,0.0,0.0,10.0
,478.9860835148137,,,,,114.04015860831956,es_leisure,F,3.0,,,,,,,,,,,,,,,
,,,,,,,,,,W,visa,debit,missing,44.5,2.0,1.0,15.0,4.0,7.0,1.0,547.0,519.030084872009,205.4121423481174,10.0
,,,,,,,,,,C,mastercard,debit,mobile,26.585,8.0,20.0,3.0,1.0,1.0,16.0,0.0,0.0,7.0,10.0
,,,,,,,,,,W,visa,debit,missing,944.0,1.0,1.0,6.0,1.0,147.0,219.0039773506273,493.0,552.3681181549409,500.0,5.0
,,,,,,,,,,C,visa,debit,desktop,134.133,3.0,21.0,15.0,5.0,25.32559291226937,16.0,0.0,0.0,3.0,10.0
,136.80339117916247,,,,,12.769235690759182,es_otherservices,F,1.0,,,,,,,,,,,,,,,
,759.2896681871298,,,,,96.0,es_sportsandtoys,F,3.0,,,,,,,,,,,,,,,
,771.6041327866049,,,,,24.0,es_health,F,1.0,,,,,,,,,,,,,,,
,,,,,,,,,,C,visa,debit,mobile,21.63,3.0,1.0,0.0,0.0,0.0,16.0,12.052631847107136,0.0,63.96160674929217,10.0
,,,,,,,,,,S,mastercard,debit,mobile,106.3995159527315,6.0,6.73502249279618,21.470901188862697,4.0,0.0,16.0,1.0,0.0,1.0,10.0
,268.9359798098575,,,,,137.38285324363076,es_hyper,F,4.0,,,,,,,,,,,,,,,
,318.97851536371746,,,,,158.0,es_sportsandtoys,M,4.0,,,,,,,,,,,,,,,
,,,,,,,,,,W,mastercard,debit,missing,570.1430606203824,1.0,1.0,0.0,1.0,21.0,42.0,20.0,28.0,54.0,10.0
CASH_OUT,21502.972304469364,2484434.2615497974,500433.87362793495,2539941.816056705,5158321.599924033,321.0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W,visa,debit,missing,59.0,1.0,2.0,1.0,1.0,42.0,392.0,0.0,0.0,87.0,774.0
,,,,,,,,,,C,visa,credit,desktop,8.73,6.0,41.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,10.0
,696.6530208385998,,,,,144.0,es_health,M,3.0,,,,,,,,,,,,,,,
,,,,,,,,,,R,visa,debit,desktop,75.0,5.0,6.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,10.0
,,,,,,,,,,S,mastercard,credit,desktop,10.0,15.47727519655426,7.77962208101566,0.0,1.0,0.0,16.0,1.0,0.0,1.0,10.0
,,,,,,,,,,C,visa,credit,desktop,153.946,30.75330505103375,159.50409755420446,7.0,5.0,0.0,16.0,34.56520236844108,0.0,5.0,10.0
,347.85743669187485,,,,,147.01950128000237,es_home,F,4.0,,,,,,,,,,,,,,,
,,,,,,,,,,C,visa,debit,mobile,21.36342920863526,1.0,5.0,1.0,0.0,83.89479357281732,187.0,0.0,0.0,106.0,10.0
,,,,,,,,,,C,visa,credit,mobile,44.227,3691.881012932753,4084.3693613562855,659.0,281.0,176.929973201881,71.20612111926971,155.0,0.0,313.82212566260773,10.0
PAYMENT,2089.348455257955,52740.003823793566,45237.29598363063,6370.80612748264,0.0,197.0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,C,visa,debit,mobile,29.303999999999995,10.0,14.0,3.0,1.0,0.0,16.0,110.0,0.0,4.0,10.0
,158.38769856127175,,,,,179.0,es_wellnessandbeauty,F,5.0,,,,,,,,,,,,,,,
,,,,,,,,,,C,visa,debit,desktop,103.87214510836208,2.0,2.0,7.0,5.0,0.0,16.0,91.0,0.0,265.0,10.0
,,,,,,,,,,W,visa,debit,missing,29.0,167.31616609745743,179.0,391.6698630747469,21.0,51.0,119.24132461849833,56.0,280.0,464.6833656727677,10.0
,,,,,,,,,,C,mastercard,credit,desktop,54.64063441997361,16.0,33.0,0.0,1.0,0.0,14.415164123310738,0.0,0.0,0.0,10.0
,114.24866605942488,,,,,153.42183709597575,es_barsandrestaurants,F,1.703909892388879,,,,,,,,,,,,,,,
,,,,,,,,,,R,visa,credit,mobile,600.0,1.0,2.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,10.0
CASH_OUT,574345.3704828745,973205.8112245302,1496976.9041274996,3189483.355395598,6941196.569376921,111.0,,,,,,,,,,,,,,,,,,
,444.4302562440407,,,,,60.0,es_health,F,2.0,,,,,,,,,,,,,,,
,,,,,,,,,,H,discover,credit,desktop,300.0,1.0,1.0,1.0,1.0,57.0,57.0,57.0,57.0,11.467194076383777,10.0
,422.1851906334365,,,,,178.0,es_hyper,F,2.0,,,,,,,,,,,,,,,
,11.931161519720922,,,,,114.0,es_travel,F,3.0,,,,,,,,,,,,,,,
,,,,,,,,,,W,visa,debit,missing,221.99,3.0,4.0,2.0,1.0,99.19084340597963,140.0,5.0,0.0,52.0,2362.358740272978
,,,,,,,,,,C,visa,debit,mobile,54.225,4.0,3.0,1.0,1.0,0.0,16.0,0.0,0.0,0.0,10.0
,,,,,,,,,,W,mastercard,credit,missing,500.0,2.0,1.0,1.0,1.0,0.0,10.0,7.0,4.0,7.0,10.0
CASH_IN,625424.1165690287,63740.36693426032,33707.94068185062,8074031.640251153,87463524.33517796,36.81103551312928,,,,,,,,,,,,,,,,,,
,,,,,,,,,,C,visa,credit,desktop,96.708,5.0,6.0,1.0,1.0,0.0,16.0,58.0,0.0,0.0,10.0
,,,,,,,,,,W,visa,debit,missing,92.0,2.0,1.0,1.0,1.0,0.0,16.0,1.0,0.0,0.0,10.0
,,,,,,,,,,C,visa,debit,desktop,17.249388308046758,2.0,17.0,1.0,1.0,0.0,16.0,1.0,0.0,0.0,10.0
,,,,,,,,,,W,mastercard,credit,missing,364.75567994514,1.0,2.0,6.0,1.0,50.0,133.0,479.43552047406695,121.0,23.0,0.0
,,,,,,,,,,C,visa,credit,desktop,108.83304534846312,6.0,4.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,10.0
,163.4034316726448,,,,,88.996295400586,es_health,M,3.0,,,,,,,,,,,,,,,
,,,,,,,,,,R,mastercard,debit,desktop,128.84394566135822,3.0,5.0,159.0418098585618,25.5489395567206,0.0,16.0,1.0,0.0,1.0,10.0
,288.1534712406504,,,,,84.0,es_sportsandtoys,F,3.0,,,,,,,,,,,,,,,
,,,,,,,,,,R,visa,credit,desktop,200.0,3.0,4.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,10.0
,,,,,,,,,,C,visa,credit,mobile,49.484,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,10.0
,,,,,,,,,,W,visa,debit,missing,57.95,1.0,3.0,18.0,3.0,0.0,0.0,0.0,14.0,80.0,1.0
,,,,,,,,,,C,visa,debit,mobile,38.65346973521858,42.11729343766149,1.0,2.0,1.0,1.0,16.0,30.0,0.0,5.0,10.0
,,,,,,,,,,R,mastercard,debit,mobile,175.0,1.0,1.0,1.941673558711216,1.0,0.0,16.0,1.0,0.0,1.0,10.0
,78.2916537519661,,,,,46.0,es_health,M,2.0,,,,,,,,,,,,,,,
,,,,,,,,,,W,visa,credit,missing,335.0,1.0,1.0,2.0,1.0,172.0,102.0,1.0,302.0,5.0,10.0
,137.96582446562437,,,,,61.06192281301708,es_fashion,M,4.0,,,,,,,,,,,,,,,
,214.1600544641069,,,,,13.0,es_sportsandtoys,M,4.0,,,,,,,,,,,,,,,
,255.8388619699034,,,,,74.03801228214888,es_health,M,4.0,,,,,,,,,,,,,,,
,1144.0101019968342,,,,,99.55426261761284,es_health,M,4.0,,,,,,,,,,,,,,,
,386.0000256275256,,,,,33.0,es_health,F,2.0,,,,,,,,,,,,,,,
,427.2079317448199,,,,,27.0,es_health,F,4.0,,,,,,,,,,,,,,,
,,,,,,,,,,R,visa,credit,mobile,275.0,3.0,3.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,10.0
,,,,,,,,,,C,visa,credit,mobile,106.729,1.0,1.0,0.0,0.0,1.0,16.0,0.0,0.0,25.473593311781315,10.0
PAYMENT,115916.5618012352,3.1440508608467463,12304.119419893625,313524.91974537924,41891.88167578089,39.678432158955424,,,,,,,,,,,,,,,,,,
,,,,,,,,,,H,mastercard,debit,mobile,100.0,1.0,1.0,0.0,0.0,0.0,13.129421031504378,1.0,0.0,1.0,10.0
,,,,,,,,,,C,visa,credit,mobile,10.877250581969903,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,10.0
,320.6574981609069,,,,,12.925149712625595,es_wellnessandbeauty,F,4.0,,,,,,,,,,,,,,,
,,,,,,,,,,H,mastercard,credit,desktop,300.0,2.0,2.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,10.0
,,,,,,,,,,C,mastercard,debit,desktop,15.624000000000002,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,10.0
,,,,,,,,,,R,visa,credit,mobile,150.0,1.0,1.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,10.0
,626.9189816595957,,,,,144.0,es_health,M,2.0,,,,,,,,,,,,,,,
,,,,,,,,,,C,mastercard,credit,desktop,67.067,12.0,8.0,1.0,1.0,0.0,16.0,0.0,0.0,0.0,10.0
,315.168708065546,,,,,107.9307643223492,es_leisure,M,1.0,,,,,,,,,,,,,,,
,635.703839275863,,,,,136.0,es_sportsandtoys,F,3.0,,,,,,,,,,,,,,,
,221.29587224617688,,,,,134.99829759806138,es_otherservices,F,4.0,,,,,,,,,,,,,,,
,455.0783449236344,,,,,52.0,es_sportsandtoys,F,4.0,,,,,,,,,,,,,,,
CASH_OUT,36163.43201513654,8443586.355754513,3184959.676521821,320360.86358398804,3595.415898265664,401.0,,,,,,,,,,,,,,,,,,
,715.9041987011419,,,,,69.0,es_hotelservices,F,2.0,,,,,,,,,,,,,,,
,,,,,,,,,,R,visa,credit,desktop,175.0,9.0,23.0,1.0,1.0,0.0,16.0,1.0,0.0,1.0,10.0
,432.0449804169383,,,,,160.0,es_sportsandtoys,F,3.0,,,,,,,,,,,,,,,
,673.94133176432,,,,,128.0,es_sportsandtoys,F,2.0,,,,,,,,,,,,,,,
,,,,,,,,,,W,visa,credit,missing,16.973392447504352,5.0,7.0,1.0,1.0,0.0,16.0,4.0,0.0,0.0,18.0
,270.28474578626884,,,,,151.0,es_health,F,2.0,,,,,,,,,,,,,,,
,26.46731307952585,,,,,35.0,es_health,M,5.0,,,,,,,,,,,,,,,
,386.66901249617774,,,,,147.0,es_travel,F,2.0,,,,,,,,,,,,,,,
,501.7028759696688,,,,,108.41147652549064,es_wellnessandbeauty,F,5.0,,,,,,,,,,,,,,,
,,,,,,,,,,S,mastercard,debit,desktop,50.0,2.0,2.0,0.0,0.0,51.58424899865463,16.0,1.0,562.5689113598473,535.1614502806722,10.0
,846.0685373243596,,,,,40.0,es_health,F,3.0,,,,,,,,,,,,,,,
,90.50328302373102,,,,,24.0,es_leisure,F,5.0,,,,,,,,,,,,,,,
CASH_OUT,64510.5328503169,1701.3313135340763,29589.550282620017,157070.26260250388,2767.0676832354343,226.0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,C,mastercard,debit,mobile,135.06690473785795,2.0,1.0,1.0,1.0,0.0,16.0,153.4091263967291,0.0,0.0,10.0
,,,,,,,,,,C,visa,credit,mobile,22.912,49.0,46.0,1.0,1.0,0.0,16.0,0.0,0.0,0.0,10.0
PAYMENT,134.3825845403742,2206.6366073754384,25032.272547494897,826.4756722311051,0.0,251.01203604735755,,,,,,,,,,,,,,,,,,
,,,,,,,,,,C,mastercard,credit,desktop,31.94501437949296,298.10141156419013,36.0,1.0,1.0,0.0,16.0,0.0,0.0,0.0,10.0
,,,,,,,,,,C,mastercard,debit,mobile,49.69329421754759,7.0,4.0,1.0,1.0,0.0,16.0,3.0,0.0,0.0,10.0
,716.9723816101141,,,,,35.0,es_health,F,4.0,,,,,,,,,,,,,,,
,,,,,,,,,,C,mastercard,credit,mobile,38.414,132.86793681741997,640.152406810819,23.0,448.1352004144053,9.973433675046977,16.0,46.0,0.0,0.0,10.0
,,,,,,,,,,W,mastercard,debit,missing,57.0,3.0,5.0,2.0,1.0,0.0,226.2872645216876,1.0,0.0,13.97379254515613,21.0
,,,,,,,,,,C,visa,debit,mobile,127.607,7.0,23.0,1.0,1.0,0.0,16.0,0.0,0.0,0.0,10.0
CASH_OUT,14883.83788714176,28052.42941689227,408918.6264869792,3952569.1036599902,2513745.27101427,60.0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W,visa,debit,missing,117.0,1.0,2.0,5.0,1.0,63.0,183.0,4.0,12.0,0.0,37.94564146677476
,,,,,,,,,,C,mastercard,credit,mobile,18.936,1.0,3.0,1.9929533170499096,2.0,0.0,16.0,1.0,0.0,0.0,10.0
,,,,,,,,,,C,mastercard,credit,mobile,81.97,2.0,1.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,10.0
,650.9512469929044,,,,,71.0,es_wellnessandbeauty,F,4.0,,,,,,,,,,,,,,,
,,,,,,,,,,C,visa,debit,desktop,39.962,1.0,2.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,10.0
,,,,,,,,,,W,visa,debit,missing,77.95,3.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,373.0
,,,,,,,,,,C,mastercard,debit,desktop,15.958496671420354,3.0,4.0,2.0,1.0,158.35728278814543,16.0,197.0,0.0,95.36235393817572,10.0
,417.0875741575227,,,,,22.0,es_leisure,F,6.0,,,,,,,,,,,,,,,
CASH_IN,141703.7968328975,1861623.5801120456,13553733.575784516,10602096.8670636,23049836.227945656,272.0651644982812,,,,,,,,,,,,,,,,,,
,67.68002213816834,,,,,147.0,es_hotelservices,M,5.0,,,,,,,,,,,,,,,
,175.99330711844675,,,,,91.0,es_sportsandtoys,F,4.0,,,,,,,,,,,,,,,
,,,,,,,,,,C,mastercard,credit,missing,35.904,1.0,1.0,0.0,0.0,76.78409023298113,412.9553600660453,27.617904589177783,0.0,0.0,10.0
,388.20013049920624,,,,,163.94801986069456,es_health,F,2.0,,,,,,,,,,,,,,,
,,,,,,,,,,W,visa,debit,missing,1350.6266587256237,1.0,1.0,1.0,1.0,1.0,331.17626592913075,1.0,477.0,63.0,7.0
,1538.3337242321372,,,,,172.0,es_travel,M,2.0,,,,,,,,,,,,,,,
TRANSFER,464901.9249041021,66552.54603898582,5903.711470865397,2939629.151287595,14216080.0548494,196.0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,C,visa,debit,mobile,19.797,1.0,3.0,0.0,1.0,1.0,16.0,0.0,0.0,0.0,10.0
,386.3469562833673,,,,,135.49455947005583,es_health,M,5.0,,,,,,,,,,,,,,,
,242.8605047751473,,,,,60.0,es_health,M,6.0,,,,,,,,,,,,,,,
CASH_OUT,185954.13345263,5037270.795912957,1209173.9705061251,1746787.1128437135,3101056.859274726,103.0,,,,,,,,,,,,,,,,,,
PAYMENT,1372.686197521307,1007.067553348973,7773.145971362937,39454.75687491972,40.09704426809744,166.0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W,visa,debit,missing,92.0,1.0,2.0,3.0,1.0,3.0,16.0,1.0,4.0,45.0,10.0
CASH_OUT,9598.57555518224,63776.04269863347,72187.86616290885,506981.4513150031,110552.36769712188,127.0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W,visa,credit,missing,77.0,3.0,1.0,1.0,1.0,0.0,16.0,0.0,1.0,0.0,10.0
,204.20141355156048,,,,,109.0,es_wellnessandbeauty,F,2.0,,,,,,,,,,,,,,,
,608.9991194153006,,,,,113.60462055732762,es_sportsandtoys,F,2.0,,,,,,,,,,,,,,,
,,,,,,,,,,W,visa,debit,missing,335.0,1.0,1.0,20.0,1.0,39.0,37.970540995075226,500.0,265.88885535874624,505.0,20.0
,544.9823578362742,,,,,141.0,es_tech,M,4.0,,,,,,,,,,,,,,,
,,,,,,,,,,S,discover,credit,missing,38.669,1.0,1.0,13.0,2.0,126.0,194.0,5.0,304.1889028666592,523.0,10.0
,,,,,,,,,,C,visa,credit,desktop,86.318,321.5324943866349,251.35720365958605,11.0,12.0,0.0,16.0,0.0,0.0,1.0,10.0
CASH_IN,765965.6171044864,8908032.281702338,1186419.5852038104,5708660.146452434,36908739.408110864,91.0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,C,mastercard,credit,desktop,8.361,8.0,324.8226992248078,1484.7041046560516,220.0130823480117,0.0,16.0,0.0,0.0,0.0,10.0
,,,,,,,,,,C,visa,debit,desktop,87.29964241224859,96.0,595.0,1.0,1.0,0.0,16.0,2.0,0.0,0.0,10.0
,,,,,,,,,,W,visa,debit,missing,113.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0
,,,,,,,,,,C,mastercard,credit,mobile,17.991839585487156,14.0,6.0,1.0,1.0,0.0,16.0,7.0,0.0,0.0,10.0
,,,,,,,,,,C,mastercard,debit,mobile,7.874635354424079,7.0,10.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,10.0
,,,,,,,,,,W,mastercard,credit,missing,180.71657817409493,1.0,2.0,2.0,1.0,0.0,18.0,0.0,0.0,0.6271134918829944,4.674902786381381
CASH_OUT,30076.03559738301,41101.56253394056,150712.64022923372,63290.46116850557,867.3052991574128,432.0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W,visa,debit,missing,31.0,1.0,1.0,2.0,0.0,3.0,403.1737148310476,1.0,118.35905341087256,155.0,2.0
,,,,,,,,,,W,visa,debit,missing,107.95,2.0,4.0,62.55233938283527,3.0,582.0,178.215148630949,69.0,481.0,393.0,10.0
,320.0181460682404,,,,,102.0,es_leisure,M,2.0,,,,,,,,,,,,,,,
,,,,,,,,,,C,visa,debit,desktop,14.017,12.0,239.70829590889247,1.0,1.0,0.0,16.0,1.0,0.0,0.0,10.0
,,,,,,,,,,R,mastercard,debit,mobile,475.0,3.0,2.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,10.0
,115.87070893409977,,,,,88.0,es_health,F,3.0,,,,,,,,,,,,,,,
,,,,,,,,,,C,visa,debit,mobile,48.215,1.0,3.0,2.0,1.0,8.0,16.0,16.0,0.0,0.0,10.0
,75.69852349760535,,,,,94.0,es_barsandrestaurants,F,3.0,,,,,,,,,,,,,,,
,2080.654667423745,,,,,164.65658550245678,es_travel,F,2.0,,,,,,,,,,,,,,,
,57.939640520581655,,,,,169.0,es_health,F,2.0,,,,,,,,,,,,,,,
,,,,,,,,,,C,mastercard,credit,desktop,38.58901872943701,5.0,3.0,2.0,1.0,0.0,16.0,83.3504568480347,0.0,84.0,10.0
,,,,,,,,,,R,visa,credit,mobile,425.0,3.0,3.0,0.0,1.0,0.0,16.0,1.0,0.0,1.0,10.0
,604.9176574661376,,,,,124.0,es_sportsandtoys,F,4.0,,,,,,,,,,,,,,,
,,,,,,,,,,C,mastercard,debit,desktop,16.354,9.0,6.0,1.0,1.0,0.0,16.0,22.0,0.0,1.0,10.0
,,,,,,,,,,W,visa,debit,missing,92.0,1.0,1.0,31.0,2.0,74.0,9.0,92.48818389680356,551.0,205.29277788196623,10.0
TRANSFER,200739.2774012168,48157.52092060093,496531.3185529803,994427.3926895164,2093821.9023304367,153.27560882779937,,,,,,,,,,,,,,,,,,
TRANSFER,9158.052627307788,5119.7874431564,332917.2844389657,1112265.0684598538,1590164.1765352285,172.0,,,,,,,,,,,,,,,,,,
,475.6640519907463,,,,,12.010741274626742,es_hotelservices,M,5.7415773310967495,,,,,,,,,,,,,,,
,554.7247953430358,,,,,164.0,es_health,F,5.0,,,,,,,,,,,,,,,
,,,,,,,,,,W,mastercard,debit,missing,57.95,144.59233455911271,97.0,9.0,4.0,0.0,16.0,60.0,0.0,0.0,10.0
,,,,,,,,,,C,visa,debit,mobile,63.94,2.0,1.0,1.0,1.0,0.0,5.0,214.93452903584955,0.0,9.0,10.0
,,,,,,,,,,W,visa,credit,missing,24.5,26.0,21.760445293589555,2.0,1.0,1.0,80.41392808027695,0.0,0.0,5.0,10.0
,,,,,,,,,,W,visa,credit,missing,59.0,1.0,1.0,1.0,1.0,5.0,16.0,0.0,1.0,92.0,8.0
,281.4246908739902,,,,,99.0,es_sportsandtoys,M,2.0,,,,,,,,,,,,,,,
,,,,,,,,,,W,mastercard,debit,missing,226.0,2.0,3.0,2.0,2.0,13.0,11.0,1.0,0.0,1.0,2.0
,,,,,,,,,,C,mastercard,debit,missing,128.77132919499877,18.23397933535992,495.9162483566784,13.142745399693254,12.052549754738664,131.57535514448568,16.0,10.870064436375014,0.0,0.0,10.0
,771.9563326245164,,,,,160.0,es_health,M,3.0,,,,,,,,,,,,,,,
,,,,,,,,,,W,visa,credit,missing,415.22401706055433,6.0,13.0,24.0,4.0,3.0,16.0,229.0,0.0,9.0,2.0
,432.4016225017738,,,,,50.0,es_health,F,2.0,,,,,,,,,,,,,,,
PAYMENT,260891.1258530043,42371.36893437238,700934.9636092179,605110.9456264357,13711.42409351598,90.0,,,,,,,,,,,,,,,,,,
,384.6548127393316,,,,,117.0,es_sportsandtoys,M,2.0,,,,,,,,,,,,,,,
,,,,,,,,,,W,visa,debit,missing,54.0,1.0,4.0,1.0,1.0,0.0,68.0,1.0,0.0,0.0,16.0
,341.802676396261,,,,,83.69880075079472,es_home,M,4.0,,,,,,,,,,,,,,,
,2.5968298069006943,,,,,69.0,es_sportsandtoys,F,2.0,,,,,,,,,,,,,,,
,,,,,,,,,,W,mastercard,debit,missing,77.0,5.0,4.0,56.0,84.66690856351283,83.0,1.0,287.5979964819667,297.14167309456025,416.0,16.0
,83.08260025215819,,,,,5.0,es_health,F,5.0,,,,,,,,,,,,,,,
,,,,,,,,,,W,mastercard,debit,missing,149.9844109336678,1.0,1.0,0.0,0.0,5.0,77.0,0.0,0.0,1.0,10.0
,870.511769183546,,,,,65.02608070334605,es_hotelservices,M,6.0,,,,,,,,,,,,,,,
,,,,,,,,,,C,mastercard,debit,desktop,59.621894889602274,31.0,38.01817588879612,18.0,12.0,2.0,16.0,128.0,0.0,1.0,10.0
,,,,,,,,,,W,visa,credit,missing,335.0,2.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,10.0
,,,,,,,,,,S,mastercard,credit,desktop,10.0,1.0,2.0,1.0,0.0,2.606537509245655,16.0,1.0,0.0,1.0,10.0
,,,,,,,,,,W,visa,debit,missing,52.95,10.0,7.0,11.0,4.0,1.0,16.0,1.0,49.0,1.0,10.0
,,,,,,,,,,W,mastercard,credit,missing,171.0,1.0,1.0,6.0,1.0,91.504033977115,16.0,1.0,0.0,71.0,10.0
,306.167830217552,,,,,116.94285117364768,es_health,F,3.0,,,,,,,,,,,,,,,
,,,,,,,,,,W,mastercard,debit,missing,160.32910517656376,2.0,3.0,1.0,1.0,0.0,212.0,1.0,6.0,25.0,10.0
,345.7364908376802,,,,,79.98183126177803,es_hyper,M,4.0,,,,,,,,,,,,,,,
